,Date,Average_views_per_viewer,Unique_viewers,Click_rate,Impressions,Comments,Shares,Dislikes,Subscribers_lost,Subscribers_gained,Likes,Average_viewed,Videos_published,Subscribers,Views,Watch_hours,Average_view_sec,Revenue
933,2021-03-12,1.9139,24847.0,4.51,757243.0,128.0,83.0,38.0,156.0,516.0,1503.0,33.02,0.0,360.0,47554.0,3126.5767,236,18.205
934,2021-03-13,1.8653,25619.0,4.66,730000.0,388.0,124.0,50.0,142.0,506.0,2452.0,34.9,1.0,364.0,47787.0,3442.4149,259,16.233
935,2021-03-14,1.6718,50982.0,5.5,1115596.0,884.0,243.0,65.0,168.0,803.0,5749.0,39.83,0.0,635.0,85232.0,7901.9064,333,38.958
936,2021-03-15,1.858,24093.0,4.66,691446.0,179.0,99.0,31.0,116.0,519.0,1877.0,35.04,0.0,403.0,44764.0,3372.8113,271,17.06
937,2021-03-16,1.7744,26103.0,4.6,733100.0,183.0,94.0,39.0,100.0,612.0,1726.0,32.96,0.0,512.0,46318.0,3293.9677,256,20.725
938,2021-03-17,1.7684,44113.0,5.23,1077211.0,754.0,175.0,82.0,150.0,789.0,5978.0,34.95,1.0,639.0,78008.0,6119.8973,282,35.917
939,2021-03-18,1.8615,30899.0,4.6,913167.0,221.0,141.0,56.0,125.0,657.0,2728.0,32.89,0.0,532.0,57519.0,4128.3489,258,19.317
940,2021-03-19,1.9107,26663.0,4.59,820931.0,192.0,122.0,36.0,97.0,635.0,1878.0,32.0,0.0,538.0,50946.0,3494.7009,246,17.386
941,2021-03-20,1.8979,22446.0,4.48,703095.0,129.0,101.0,36.0,131.0,583.0,1629.0,31.44,0.0,452.0,42601.0,2864.6519,242,14.172
942,2021-03-21,1.921,20075.0,4.71,614564.0,133.0,101.0,39.0,107.0,547.0,1451.0,31.29,0.0,440.0,38564.0,2555.4498,238,12.252
943,2021-03-22,1.942,18226.0,4.67,570755.0,133.0,83.0,26.0,99.0,541.0,1269.0,30.65,0.0,442.0,35394.0,2304.2024,234,10.835999999999999
944,2021-03-23,1.9479,18531.0,4.61,582928.0,104.0,61.0,35.0,104.0,518.0,1244.0,31.0,0.0,414.0,36096.0,2361.5228,235,11.651
945,2021-03-24,1.9594,18717.0,4.85,574299.0,132.0,89.0,32.0,123.0,577.0,1213.0,30.89,0.0,454.0,36675.0,2391.3039,234,11.125
946,2021-03-25,1.7919999999999998,50357.0,6.39,1033986.0,606.0,133.0,88.0,164.0,846.0,6120.0,40.94,1.0,682.0,90240.0,7697.6161,307,47.589
947,2021-03-26,1.931,37960.0,5.11,1089313.0,180.0,141.0,47.0,159.0,823.0,3394.0,36.39,0.0,664.0,73300.0,5572.3348,273,29.346999999999998
948,2021-03-27,2.0164,35121.0,4.82,1116039.0,159.0,116.0,48.0,159.0,796.0,2654.0,34.02,0.0,637.0,70818.0,4991.9503,253,25.118000000000002
949,2021-03-28,1.8026,75377.0,6.42,1574760.0,454.0,178.0,120.0,192.0,989.0,7915.0,13.92,1.0,797.0,135875.0,9139.1236,242,39.147
950,2021-03-29,1.9164,45117.0,5.0,1279938.0,174.0,135.0,77.0,142.0,880.0,3039.0,19.87,0.0,738.0,86462.0,5714.5756,237,31.391
951,2021-03-30,2.0251,36117.0,4.97,1112561.0,131.0,106.0,66.0,139.0,842.0,2529.0,24.44,0.0,703.0,73141.0,4911.8831,241,12.817
952,2021-03-31,2.0266,29786.0,4.96,917161.0,109.0,87.0,44.0,140.0,740.0,2140.0,25.4,0.0,600.0,60363.0,4008.6503,239,21.03
953,2021-04-01,1.9536,28001.0,4.97,830589.0,123.0,91.0,43.0,145.0,714.0,1977.0,25.88,0.0,569.0,54704.0,3647.1978,240,17.344
954,2021-04-02,1.8571,65308.0,6.31,1441265.0,746.0,170.0,143.0,187.0,1125.0,7846.0,38.41,1.0,938.0,121285.0,9750.8009,289,55.031000000000006
955,2021-04-03,2.0104,44052.0,5.21,1280942.0,205.0,130.0,72.0,169.0,1044.0,3593.0,31.69,0.0,875.0,88560.0,6243.3793,253,29.55
956,2021-04-04,2.0896,35732.0,5.06,1122992.0,148.0,124.0,56.0,133.0,920.0,2542.0,30.74,0.0,787.0,74666.0,5130.0439,247,23.829
957,2021-04-05,2.1409,42192.0,4.46,1593950.0,141.0,142.0,84.0,166.0,1117.0,2823.0,30.94,0.0,951.0,90327.0,6260.3918,249,30.180999999999997
958,2021-04-06,2.077,79021.0,5.17,2476905.0,1042.0,278.0,139.0,238.0,1542.0,9707.0,38.27,1.0,1304.0,164130.0,13554.8684,297,65.077
959,2021-04-07,2.2131,52718.0,4.38,2079170.0,252.0,169.0,90.0,250.0,1248.0,4285.0,32.3,0.0,998.0,116670.0,8418.9142,259,38.263000000000005
960,2021-04-08,2.2424,45143.0,4.23,1888743.0,192.0,142.0,76.0,200.0,1124.0,3464.0,31.29,0.0,924.0,101230.0,7124.5475,253,32.64
961,2021-04-09,2.2005,41096.0,4.26,1675339.0,166.0,123.0,73.0,181.0,999.0,2914.0,31.08,0.0,818.0,90433.0,6287.616999999999,250,29.541999999999998
962,2021-04-10,2.0949,78925.0,5.81,2169220.0,1037.0,253.0,155.0,317.0,1313.0,11567.0,30.23,1.0,996.0,165340.0,13459.3188,293,69.207
963,2021-04-11,2.0862,47887.0,4.61,1658062.0,222.0,169.0,90.0,258.0,1059.0,4006.0,29.46,0.0,801.0,99904.0,7284.4471,262,39.641
964,2021-04-12,2.1319999999999997,36782.0,4.59,1330067.0,135.0,115.0,72.0,227.0,856.0,2938.0,32.65,0.0,629.0,78420.0,5553.7608,254,32.466
965,2021-04-13,2.1476,36016.0,4.82,1256211.0,152.0,148.0,50.0,142.0,890.0,2744.0,32.38,0.0,748.0,77348.0,5415.137,252,29.439
966,2021-04-14,1.8112,79927.0,5.87,1854912.0,1117.0,300.0,174.0,333.0,1318.0,10367.0,37.02,1.0,985.0,144765.0,10959.4703,272,62.964
967,2021-04-15,2.0795,40342.0,4.67,1378194.0,176.0,189.0,76.0,164.0,950.0,3442.0,32.83,0.0,786.0,83892.0,5858.4722,251,31.03
968,2021-04-16,2.1005,33363.0,4.82,1119628.0,128.0,155.0,45.0,142.0,861.0,2481.0,32.55,0.0,719.0,70078.0,4852.8724,249,23.601999999999997
969,2021-04-17,2.131,30400.0,4.88,1029927.0,131.0,123.0,53.0,132.0,828.0,2183.0,32.8,0.0,696.0,64783.0,4527.3356,251,20.909000000000002
970,2021-04-18,1.9135,53547.0,5.97,1286550.0,480.0,201.0,92.0,271.0,952.0,6568.0,14.03,1.0,681.0,102463.0,8072.094,283,36.771
971,2021-04-19,2.0916,31744.0,5.16,983692.0,199.0,148.0,47.0,163.0,760.0,2627.0,21.66,0.0,597.0,66395.0,4961.1937,269,20.753
972,2021-04-20,2.1622,29904.0,5.11,983909.0,157.0,149.0,66.0,163.0,852.0,2300.0,25.71,0.0,689.0,64659.0,4564.0492,254,21.206
973,2021-04-21,1.8182,79698.0,6.63,1655947.0,1797.0,240.0,111.0,213.0,1255.0,11664.0,37.56,1.0,1042.0,144909.0,12223.4766,303,63.076
974,2021-04-22,1.9416,53014.0,5.32,1470484.0,470.0,199.0,84.0,183.0,1098.0,5120.0,33.54,0.0,915.0,102931.0,7836.6662,274,33.345
975,2021-04-23,2.0489,46172.0,4.87,1507543.0,289.0,180.0,62.0,171.0,1026.0,4080.0,32.35,0.0,855.0,94604.0,6895.2277,262,29.195999999999998
976,2021-04-24,1.8381,82114.0,5.59,2035182.0,747.0,356.0,98.0,276.0,1211.0,9568.0,34.5,1.0,935.0,150933.0,10908.2997,260,50.528
977,2021-04-25,2.0094,51329.0,4.69,1694685.0,312.0,195.0,60.0,167.0,1107.0,4039.0,32.32,0.0,940.0,103141.0,7174.5737,250,31.561999999999998
978,2021-04-26,2.0047,45235.0,4.66,1494453.0,240.0,176.0,90.0,167.0,1057.0,3477.0,31.66,0.0,890.0,90682.0,6150.1103,244,26.113000000000003
979,2021-04-27,2.0819,40509.0,4.83,1340610.0,219.0,179.0,65.0,121.0,941.0,3071.0,31.72,0.0,820.0,84337.0,5727.9057,244,25.811999999999998
980,2021-04-28,1.9678,89123.0,5.77,2290948.0,1503.0,325.0,101.0,12.0,1681.0,11977.0,39.32,1.0,1669.0,175376.0,17910.499,367,74.183
981,2021-04-29,2.0991,61497.0,4.83,2059366.0,419.0,180.0,86.0,184.0,1428.0,5366.0,34.14,0.0,1244.0,129088.0,10363.4681,289,44.903999999999996
982,2021-04-30,2.1408,53916.0,4.71,1906852.0,245.0,201.0,84.0,173.0,1340.0,4466.0,32.51,0.0,1167.0,115425.0,8737.4384,272,35.364000000000004
983,2021-05-01,2.1590000000000003,50103.0,4.89,1717101.0,255.0,214.0,88.0,190.0,1311.0,3931.0,32.28,0.0,1121.0,108174.0,7872.065,261,28.93
984,2021-05-02,1.9924,90364.0,5.66,2421399.0,1171.0,377.0,155.0,288.0,1549.0,12908.0,38.75,1.0,1261.0,180038.0,16669.3356,333,65.517
985,2021-05-03,2.1982,57519.0,4.86,2008695.0,334.0,229.0,85.0,225.0,1350.0,5688.0,34.27,0.0,1125.0,126438.0,10020.5395,285,40.664
986,2021-05-04,2.2276,53452.0,4.71,1948565.0,231.0,177.0,91.0,219.0,1323.0,4524.0,33.29,0.0,1104.0,119069.0,9092.9233,274,37.626
987,2021-05-05,2.2711,49144.0,4.65,1864322.0,271.0,225.0,88.0,218.0,1345.0,4403.0,32.85,0.0,1127.0,111609.0,8346.6654,269,32.003
988,2021-05-06,1.9629,91760.0,5.74,2426824.0,1171.0,330.0,154.0,299.0,1667.0,12241.0,32.0,1.0,1368.0,180118.0,13484.9974,269,59.408
989,2021-05-07,2.1203,65957.0,4.82,2266114.0,376.0,280.0,124.0,268.0,1573.0,6472.0,31.38,0.0,1305.0,139850.0,10199.7203,262,40.775999999999996
990,2021-05-08,2.1721,59746.0,4.84,2099586.0,299.0,280.0,99.0,232.0,1439.0,5757.0,31.22,0.0,1207.0,129776.0,9326.6163,258,35.556
991,2021-05-09,2.1606,57986.0,4.88,2014521.0,265.0,219.0,76.0,211.0,1450.0,4844.0,31.2,0.0,1239.0,125285.0,8957.9765,257,34.484
992,2021-05-10,2.2697,49923.0,4.91,1811187.0,254.0,237.0,101.0,203.0,1426.0,4500.0,31.63,0.0,1223.0,113309.0,8195.0745,260,29.916999999999998
993,2021-05-11,2.1182,103431.0,5.83,2931826.0,1707.0,380.0,172.0,363.0,2190.0,14821.0,41.02,1.0,1827.0,219090.0,22395.457000000002,367,77.396
994,2021-05-12,2.3385,73772.0,4.82,2830920.0,456.0,287.0,137.0,238.0,1947.0,7309.0,34.96,0.0,1709.0,172514.0,14332.3301,299,50.828
995,2021-05-13,2.3680000000000003,61802.0,4.67,2477859.0,357.0,259.0,110.0,231.0,1653.0,5885.0,33.83,0.0,1422.0,146345.0,11523.4902,283,39.933
996,2021-05-14,2.3699,62292.0,4.52,2589748.0,334.0,271.0,114.0,220.0,1707.0,5874.0,33.25,0.0,1487.0,147627.0,11454.1535,279,39.341
997,2021-05-15,2.3571,62852.0,4.57,2593420.0,348.0,295.0,92.0,251.0,1766.0,5562.0,32.83,0.0,1515.0,148149.0,11301.3924,274,39.899
998,2021-05-16,2.1123,88528.0,5.39,2678430.0,586.0,289.0,152.0,413.0,1881.0,10055.0,14.86,1.0,1468.0,186998.0,13326.8065,256,42.756
999,2021-05-17,2.3781,54846.0,4.69,2183266.0,280.0,268.0,122.0,234.0,1565.0,5070.0,29.62,0.0,1331.0,130432.0,9844.8179,271,35.573
1000,2021-05-18,2.1424,119772.0,5.63,3399564.0,1578.0,416.0,192.0,315.0,2436.0,17640.0,40.08,1.0,2121.0,256605.0,22757.4791,319,84.83200000000001
1001,2021-05-19,2.4127,81553.0,4.68,3221248.0,445.0,319.0,132.0,289.0,2234.0,8417.0,34.83,0.0,1945.0,196760.0,15368.5828,281,55.574
1002,2021-05-20,2.383,88880.0,4.57,3547431.0,428.0,337.0,178.0,314.0,2417.0,8419.0,33.42,0.0,2103.0,211797.0,15943.755,271,58.708999999999996
1003,2021-05-21,2.4248,80704.0,4.73,3197000.0,391.0,304.0,148.0,320.0,2385.0,7646.0,32.91,0.0,2065.0,195688.0,14521.293,267,54.842
1004,2021-05-22,2.2179,146900.0,5.54,4559305.0,2292.0,509.0,201.0,434.0,3267.0,20798.0,40.49,1.0,2833.0,325816.0,30313.479,334,115.805
1005,2021-05-23,2.4586,116282.0,4.58,4931991.0,672.0,388.0,210.0,407.0,3161.0,12136.0,35.09,0.0,2754.0,285895.0,22943.5107,288,82.56299999999999
1006,2021-05-24,2.5812,89946.0,4.65,3923609.0,449.0,315.0,168.0,346.0,2607.0,9342.0,33.81,0.0,2261.0,232170.0,17811.9977,276,67.024
1007,2021-05-25,2.5888,89980.0,4.55,4032219.0,452.0,421.0,204.0,327.0,2718.0,8822.0,32.99,0.0,2391.0,232941.0,17474.2627,270,62.652
1008,2021-05-26,2.4333,161272.0,4.92,6226681.0,2621.0,587.0,261.0,475.0,4135.0,25784.0,40.16,1.0,3660.0,392424.0,37234.9279,341,136.15200000000002
1009,2021-05-27,2.6158,107384.0,4.32,5099161.0,583.0,524.0,192.0,390.0,2944.0,11390.0,34.53,0.0,2554.0,280897.0,22319.1035,286,84.979
1010,2021-05-28,2.5819,96943.0,4.18,4652597.0,510.0,373.0,202.0,362.0,2610.0,10033.0,33.23,0.0,2248.0,250297.0,19077.7232,274,73.64699999999999
1011,2021-05-29,2.5602,88647.0,4.25,4163096.0,445.0,401.0,149.0,349.0,2507.0,8700.0,33.08,0.0,2158.0,226957.0,17138.2811,271,62.99
1012,2021-05-30,2.5327,85640.0,4.21,4041942.0,366.0,417.0,152.0,310.0,2399.0,8294.0,32.37,0.0,2089.0,216904.0,16114.3858,267,51.909
1013,2021-05-31,2.2159,182161.0,5.32,5793127.0,3642.0,1040.0,275.0,594.0,3682.0,28326.0,39.86,1.0,3088.0,403655.0,36191.4278,322,123.469
1014,2021-06-01,2.417,113451.0,4.26,4945379.0,713.0,523.0,205.0,451.0,2807.0,11144.0,33.71,0.0,2356.0,274207.0,21032.9086,276,67.73
1015,2021-06-02,2.4762,93453.0,4.26,4175116.0,464.0,417.0,157.0,328.0,2325.0,9126.0,33.26,0.0,1997.0,231404.0,17511.5046,272,59.635
1016,2021-06-03,2.555,84808.0,4.26,3950806.0,420.0,413.0,150.0,366.0,2317.0,8763.0,32.98,0.0,1951.0,216684.0,16356.4909,271,64.807
1017,2021-06-04,2.5208,78913.0,4.22,3646091.0,333.0,359.0,144.0,325.0,2208.0,7445.0,32.87,0.0,1883.0,198926.0,14922.4787,270,60.211999999999996
1018,2021-06-05,2.2291,153673.0,4.97,5262339.0,3036.0,550.0,244.0,416.0,3236.0,24681.0,40.52,1.0,2820.0,342550.0,32035.1154,336,126.99799999999999
1019,2021-06-06,2.4929,95347.0,4.26,4307302.0,579.0,411.0,175.0,397.0,2475.0,10551.0,35.07,0.0,2078.0,237694.0,19109.6274,289,74.403
1020,2021-06-07,2.56,81437.0,4.2,3848554.0,470.0,328.0,162.0,344.0,2168.0,8537.0,33.59,0.0,1824.0,208475.0,16074.7394,277,64.262
1021,2021-06-08,2.5432,71743.0,4.21,3350733.0,354.0,353.0,125.0,289.0,1909.0,7291.0,33.28,0.0,1620.0,182455.0,13924.4678,274,61.086999999999996
1022,2021-06-09,2.1557,148400.0,4.96,4889559.0,2568.0,494.0,278.0,378.0,2693.0,23593.0,36.42,1.0,2315.0,319904.0,24665.4245,277,135.55700000000002
1023,2021-06-10,2.3869,82265.0,4.03,3733432.0,432.0,325.0,126.0,408.0,1928.0,8296.0,33.74,0.0,1520.0,196357.0,14632.1386,268,79.069
1024,2021-06-11,2.4707,71116.0,3.97,3410714.0,326.0,295.0,147.0,355.0,1902.0,6960.0,33.43,0.0,1547.0,175709.0,13065.9901,267,65.637
1025,2021-06-12,2.5273,59970.0,4.14,2817302.0,295.0,297.0,111.0,321.0,1727.0,5573.0,33.23,0.0,1406.0,151561.0,11295.8078,268,56.413999999999994
1026,2021-06-13,2.4969,57158.0,4.17,2633480.0,266.0,248.0,123.0,303.0,1615.0,5173.0,32.81,0.0,1312.0,142716.0,10486.8496,264,53.443000000000005
1027,2021-06-14,2.4504,57626.0,4.21,2586855.0,264.0,265.0,117.0,505.0,1688.0,4954.0,32.71,0.0,1183.0,141204.0,10312.5295,262,55.193000000000005
1028,2021-06-15,1.9491,138759.0,5.6,3673012.0,2038.0,410.0,242.0,610.0,2253.0,19189.0,37.53,1.0,1643.0,270461.0,19634.8611,261,124.79700000000001
1029,2021-06-16,2.1998,75329.0,4.36,2890527.0,373.0,282.0,128.0,411.0,1731.0,6682.0,33.68,0.0,1320.0,165711.0,11821.7125,256,65.471
1030,2021-06-17,2.3031,59188.0,4.25,2446437.0,253.0,270.0,112.0,403.0,1546.0,5275.0,33.3,0.0,1143.0,136313.0,9819.875,259,51.422
1031,2021-06-18,2.3174,56467.0,4.15,2415081.0,259.0,199.0,133.0,382.0,1610.0,4964.0,32.65,0.0,1228.0,130854.0,9448.0675,259,49.96
1032,2021-06-19,1.9223,158392.0,5.65,3999125.0,2757.0,597.0,239.0,676.0,2910.0,25171.0,42.96,1.0,2234.0,304481.0,31183.9282,368,166.25099999999998
1033,2021-06-20,2.1667,89369.0,4.21,3429637.0,467.0,350.0,139.0,460.0,2072.0,8265.0,35.1,0.0,1612.0,193634.0,15769.1575,293,81.66199999999999
1034,2021-06-21,2.2914,77404.0,4.08,3266651.0,343.0,306.0,110.0,453.0,1910.0,6918.0,34.03,0.0,1457.0,177361.0,13798.6015,280,73.79899999999999
1035,2021-06-22,2.3927,65965.0,4.09,2923173.0,301.0,265.0,88.0,377.0,1773.0,6132.0,34.49,0.0,1396.0,157835.0,12321.2486,281,63.168
1036,2021-06-23,2.4023,62498.0,4.1,2779981.0,266.0,263.0,102.0,410.0,1742.0,5522.0,33.99,0.0,1332.0,150138.0,11522.7335,276,61.468
1037,2021-06-24,2.0477,148190.0,5.77,3991565.0,2444.0,528.0,220.0,650.0,2714.0,24184.0,45.19,1.0,2064.0,303452.0,28200.2156,334,180.3
1038,2021-06-25,2.2778,103179.0,4.54,3897394.0,766.0,375.0,161.0,648.0,2746.0,11685.0,39.19,0.0,2098.0,235019.0,19592.6016,300,115.206
1039,2021-06-26,2.3961,83653.0,4.18,3632982.0,482.0,350.0,157.0,665.0,2477.0,8261.0,36.42,0.0,1812.0,200441.0,15792.2744,283,86.811
1040,2021-06-27,2.5396,71743.0,4.14,3349828.0,311.0,342.0,122.0,620.0,2441.0,7398.0,35.34,0.0,1821.0,182200.0,14031.2395,277,74.46300000000001
1041,2021-06-28,2.5486,65385.0,4.17,3062061.0,386.0,262.0,116.0,642.0,2326.0,6328.0,34.75,0.0,1684.0,166641.0,12737.6453,275,73.131
1042,2021-06-29,2.0785,150885.0,5.46,4289274.0,3194.0,684.0,215.0,826.0,3635.0,24874.0,43.71,1.0,2809.0,313609.0,32302.1167,370,190.71599999999998
1043,2021-06-30,2.3033,106459.0,4.16,4449518.0,825.0,423.0,171.0,709.0,2978.0,11819.0,38.56,0.0,2269.0,245204.0,21847.0122,320,125.014
1044,2021-07-01,2.4325,84039.0,4.0,3894646.0,397.0,304.0,113.0,638.0,2462.0,8088.0,35.76,0.0,1824.0,204421.0,16581.6714,292,77.15100000000001
1045,2021-07-02,2.4968,76444.0,3.98,3647678.0,320.0,300.0,138.0,655.0,2371.0,7099.0,34.88,0.0,1716.0,190863.0,14897.1865,280,67.96300000000001
1046,2021-07-03,2.4877,72340.0,3.9,3556482.0,294.0,312.0,98.0,647.0,2245.0,6420.0,34.27,0.0,1598.0,179963.0,13809.9515,276,61.621
1047,2021-07-04,1.9492,210048.0,5.26,5939246.0,3034.0,680.0,312.0,995.0,4028.0,31333.0,41.42,1.0,3033.0,409427.0,38971.2057,342,201.704
1048,2021-07-05,2.1613,120516.0,3.95,5043054.0,552.0,417.0,184.0,743.0,2798.0,10210.0,35.08,0.0,2055.0,260466.0,20614.4467,284,101.868
1049,2021-07-06,2.2199,97432.0,3.94,4191003.0,397.0,343.0,162.0,743.0,2469.0,7847.0,33.86,0.0,1726.0,216293.0,16380.2968,272,78.811
1050,2021-07-07,2.2828,82468.0,3.99,3582354.0,313.0,351.0,128.0,633.0,2300.0,6923.0,33.72,0.0,1667.0,188261.0,14136.2562,270,68.21300000000001
1051,2021-07-08,1.9017,306394.0,6.37,6855222.0,3303.0,1881.0,382.0,1895.0,9643.0,48158.0,44.35,1.0,7748.0,582662.0,52890.9777,326,273.031
1052,2021-07-09,2.119,205876.0,4.62,6840913.0,859.0,1006.0,264.0,1229.0,6260.0,19991.0,36.95,0.0,5031.0,436244.0,33941.8143,280,150.171
1053,2021-07-10,2.0061,262504.0,4.45,8459525.0,744.0,1225.0,313.0,1392.0,8621.0,22340.0,35.58,0.0,7229.0,526622.0,38941.2285,266,175.732
1054,2021-07-11,2.0224,326201.0,4.3,11012144.0,952.0,1517.0,433.0,1703.0,11060.0,26752.0,34.62,0.0,9357.0,659721.0,47296.2686,258,196.477
1055,2021-07-12,2.0465,336415.0,4.16,12050191.0,985.0,1631.0,461.0,1813.0,10925.0,27165.0,34.54,0.0,9112.0,688481.0,49538.9236,259,209.627
1056,2021-07-13,1.9785,482254.0,4.24,16323501.0,4059.0,1944.0,664.0,2177.0,12474.0,53444.0,38.7,1.0,10297.0,954121.0,73470.4093,277,315.962
1057,2021-07-14,2.1527,308855.0,3.8,12742175.0,1121.0,1469.0,464.0,1627.0,8792.0,27230.0,35.36,0.0,7165.0,664877.0,48711.4528,263,225.43400000000003
1058,2021-07-15,2.2204,254223.0,3.73,11253348.0,908.0,1203.0,420.0,1444.0,7427.0,22448.0,35.4,0.0,5983.0,564480.0,41746.6672,266,196.007
1059,2021-07-16,2.2347,215776.0,3.7,9529047.0,800.0,1045.0,336.0,1179.0,6122.0,18688.0,34.71,0.0,4943.0,482193.0,35371.306000000004,264,183.52700000000002
1060,2021-07-17,1.9985,432303.0,5.2,11797450.0,5157.0,2287.0,611.0,1635.0,9073.0,63543.0,43.24,1.0,7438.0,863967.0,61922.3898,258,315.202
1061,2021-07-18,2.2566,230454.0,4.18,8911041.0,1133.0,1177.0,326.0,1208.0,6121.0,24878.0,38.53,0.0,4913.0,520037.0,38102.6183,263,184.842
1062,2021-07-19,2.29,183683.0,4.08,7439986.0,875.0,878.0,265.0,1023.0,5059.0,19507.0,38.5,0.0,4036.0,420629.0,31420.0855,268,152.425
1063,2021-07-20,2.2775,159174.0,4.07,6344435.0,733.0,813.0,219.0,950.0,4615.0,16412.0,38.12,0.0,3665.0,362515.0,26959.0009,267,139.46
1064,2021-07-21,2.0394,317945.0,4.94,9480624.0,5022.0,1240.0,385.0,1225.0,6442.0,47481.0,45.56,1.0,5217.0,648406.0,55365.1371,307,321.778
1065,2021-07-22,2.2812,173939.0,4.1,6993303.0,948.0,860.0,247.0,973.0,4541.0,19074.0,39.62,0.0,3568.0,396793.0,30680.7928,278,178.083
1066,2021-07-23,2.3774,144833.0,3.98,6368405.0,782.0,721.0,227.0,917.0,4178.0,15910.0,38.87,0.0,3261.0,344328.0,26519.5315,277,142.55200000000002
1067,2021-07-24,2.3871,129059.0,3.87,5877989.0,692.0,655.0,191.0,825.0,3795.0,13125.0,37.91,0.0,2970.0,308076.0,23466.5604,274,130.422
1068,2021-07-25,1.9925,281606.0,4.88,8344831.0,4195.0,1041.0,369.0,1339.0,6149.0,42510.0,44.81,1.0,4810.0,561102.0,48779.2789,312,280.98400000000004
1069,2021-07-26,2.1738,168970.0,3.98,6708556.0,942.0,641.0,215.0,964.0,4216.0,17706.0,39.45,0.0,3252.0,367302.0,29091.2749,285,170.055
1070,2021-07-27,2.2774,138524.0,3.79,6120861.0,641.0,596.0,172.0,881.0,3874.0,14079.0,37.9,0.0,2993.0,315478.0,24475.2637,279,136.54399999999998
1071,2021-07-28,2.3474,123629.0,3.79,5721797.0,605.0,565.0,192.0,867.0,3735.0,12310.0,37.44,0.0,2868.0,290202.0,22439.2939,278,110.324
1072,2021-07-29,2.3872,117552.0,3.66,5790391.0,549.0,554.0,185.0,874.0,3835.0,11828.0,37.21,0.0,2961.0,280626.0,21581.3246,276,110.46
1073,2021-07-30,2.4264,103266.0,3.7,5097598.0,451.0,529.0,166.0,804.0,3161.0,9985.0,36.41,0.0,2357.0,250560.0,18974.4709,272,86.405
1074,2021-07-31,1.9057,296720.0,4.83,8270313.0,3878.0,935.0,361.0,1147.0,5319.0,43791.0,45.17,1.0,4172.0,565450.0,49341.4436,314,232.977
1075,2021-08-01,2.2082,131022.0,3.75,5615819.0,615.0,456.0,174.0,854.0,3467.0,13191.0,37.62,0.0,2613.0,289324.0,22222.7905,276,109.402
1076,2021-08-02,2.2817,115169.0,3.74,5171539.0,503.0,450.0,176.0,801.0,3204.0,11025.0,36.94,0.0,2403.0,262776.0,20104.4121,275,101.99
1077,2021-08-03,2.3556,94562.0,3.77,4348788.0,445.0,425.0,125.0,868.0,2825.0,8906.0,35.74,0.0,1957.0,222746.0,16729.8453,270,81.654
1078,2021-08-04,1.8304,323340.0,5.36,8024614.0,4196.0,883.0,299.0,1092.0,4718.0,46588.0,47.27,1.0,3626.0,591852.0,51351.7832,312,278.116
1079,2021-08-05,2.173,128282.0,3.83,5293074.0,555.0,485.0,152.0,805.0,2953.0,12254.0,38.45,0.0,2148.0,278753.0,21235.8958,274,113.382
1080,2021-08-06,2.1859,108194.0,3.58,4860115.0,455.0,418.0,130.0,748.0,2735.0,9430.0,36.72,0.0,1987.0,236503.0,17475.4184,266,92.765
1081,2021-08-07,2.1807,97717.0,3.64,4233326.0,349.0,331.0,124.0,691.0,2513.0,8102.0,35.46,0.0,1822.0,213090.0,15326.0298,258,79.712
1082,2021-08-08,2.0687,125716.0,4.04,4489482.0,555.0,482.0,186.0,1198.0,3504.0,16777.0,23.83,0.0,2306.0,260064.0,17324.6405,239,77.111
1083,2021-08-09,2.2364,78382.0,3.52,3660331.0,306.0,327.0,118.0,710.0,2496.0,6696.0,34.71,0.0,1786.0,175297.0,12646.5249,259,70.991
1084,2021-08-10,1.8463,367640.0,6.28,7877841.0,7467.0,6513.0,586.0,1467.0,6484.0,62055.0,47.1,1.0,5017.0,678762.0,52151.252,276,283.688
1085,2021-08-11,2.0768,172421.0,4.33,5935982.0,1197.0,2233.0,281.0,979.0,4100.0,18091.0,38.76,0.0,3121.0,358083.0,25729.6522,258,134.72
1086,2021-08-12,2.0631,154621.0,4.06,5670033.0,1019.0,1883.0,244.0,894.0,4251.0,16300.0,37.82,0.0,3357.0,319004.0,22575.2304,254,125.234
1087,2021-08-13,2.0802,157390.0,3.98,5937372.0,980.0,1806.0,284.0,967.0,4615.0,16642.0,37.23,0.0,3648.0,327405.0,22419.9104,246,120.789
1088,2021-08-14,2.0879,141119.0,3.83,5615808.0,850.0,1632.0,264.0,867.0,4314.0,15138.0,36.33,0.0,3447.0,294636.0,20138.4593,246,101.44200000000001
1089,2021-08-15,2.1606,130362.0,3.68,5597826.0,772.0,1256.0,237.0,923.0,4400.0,14020.0,35.36,0.0,3477.0,281663.0,18966.3012,242,95.29299999999999
1090,2021-08-16,2.2213,125769.0,3.65,5551530.0,791.0,1329.0,240.0,973.0,4277.0,13410.0,35.05,0.0,3304.0,279372.0,18889.2817,243,96.40299999999999
1091,2021-08-17,2.2038,125584.0,3.64,5466149.0,703.0,1058.0,187.0,1019.0,4020.0,12666.0,34.47,0.0,3001.0,276763.0,18481.268,240,89.9
1092,2021-08-18,2.1898,111755.0,3.69,4701927.0,647.0,911.0,202.0,927.0,3443.0,11877.0,34.77,0.0,2516.0,244716.0,16508.6754,242,80.406
